app_id,category_short,category_long
com.mda.carbit,Auto & Vehicles,/store/apps/category/AUTO_AND_VEHICLES
com.coffeeincode.postoaki.rede10,Auto & Vehicles,/store/apps/category/AUTO_AND_VEHICLES
com.ezlynk.autoagent,Auto & Vehicles,/store/apps/category/AUTO_AND_VEHICLES
com.coffeeincode.postoaki.rede04,Auto & Vehicles,/store/apps/category/AUTO_AND_VEHICLES
com.mymahindra.Live,Auto & Vehicles,/store/apps/category/AUTO_AND_VEHICLES
com.mhd.flasher.n55,Auto & Vehicles,/store/apps/category/AUTO_AND_VEHICLES
kr.co.cardoc,Auto & Vehicles,/store/apps/category/AUTO_AND_VEHICLES
com.myfreevinapp.mb,Auto & Vehicles,/store/apps/category/AUTO_AND_VEHICLES
com.napko.RealDash,Auto & Vehicles,/store/apps/category/AUTO_AND_VEHICLES
mrigapps.andriod.fuelcons,Auto & Vehicles,/store/apps/category/AUTO_AND_VEHICLES
com.wheelsize,Auto & Vehicles,/store/apps/category/AUTO_AND_VEHICLES
com.mediapark.hyundai,Auto & Vehicles,/store/apps/category/AUTO_AND_VEHICLES
pl.gswierczynski.motolog,Auto & Vehicles,/store/apps/category/AUTO_AND_VEHICLES
org.turboaz.android,Auto & Vehicles,/store/apps/category/AUTO_AND_VEHICLES
jp.co.carview.minkara.minkara,Auto & Vehicles,/store/apps/category/AUTO_AND_VEHICLES
com.soft24hours.dictionaries.dictionary26,Auto & Vehicles,/store/apps/category/AUTO_AND_VEHICLES
centrida.neftmagistral,Business,/store/apps/category/BUSINESS
com.azuga.smartfleet,Business,/store/apps/category/BUSINESS
com.esri.appstudio.player,Business,/store/apps/category/BUSINESS
com.Scopetechnology.MZoneFleet,Business,/store/apps/category/BUSINESS
eu.tresfactory.lupagps,Business,/store/apps/category/BUSINESS
com.spireon.android.gsdealer,Business,/store/apps/category/BUSINESS
com.fsware.trippi.ajokki,Business,/store/apps/category/BUSINESS
com.lefebure.ntripclient,Business,/store/apps/category/BUSINESS
com.aklyk.AngloEvents,Business,/store/apps/category/BUSINESS
info.wasserkarte.app,Business,/store/apps/category/BUSINESS
kr.co.s9soft.ez_juso,Business,/store/apps/category/BUSINESS
com.terraform.lsdlocate,Business,/store/apps/category/BUSINESS
pl.neptis.flotis_android,Business,/store/apps/category/BUSINESS
com.bizlog.triplog,Business,/store/apps/category/BUSINESS
com.nextraq.anders,Business,/store/apps/category/BUSINESS
com.landairsea.silvercloud,Business,/store/apps/category/BUSINESS
ncr.com.ncr,Business,/store/apps/category/BUSINESS
in.dharmalife.dlone,Business,/store/apps/category/BUSINESS
com.here.driverapp,Business,/store/apps/category/BUSINESS
com.vimcar.spots,Business,/store/apps/category/BUSINESS
com.rem.rewire,Business,/store/apps/category/BUSINESS
com.seagroup.seatalk,Business,/store/apps/category/BUSINESS
com.skiracer.topo_android_market,Business,/store/apps/category/BUSINESS
com.scope.mzoneformanager,Business,/store/apps/category/BUSINESS
com.MyRouteOnline.MyRoute,Business,/store/apps/category/BUSINESS
cz.comap.websupervisor4,Business,/store/apps/category/BUSINESS
com.nomanprojects.mycartracks,Business,/store/apps/category/BUSINESS
com.fleetio.go_app,Business,/store/apps/category/BUSINESS
arvento.main,Business,/store/apps/category/BUSINESS
com.reportallusa.landglide,Business,/store/apps/category/BUSINESS
com.triomobilsistemler.triomobilyeni,Business,/store/apps/category/BUSINESS
com.mixtelematics.mixfleet.manager,Business,/store/apps/category/BUSINESS
com.appventions.atlas,Business,/store/apps/category/BUSINESS
tw.com.mobimedia.yangming,Business,/store/apps/category/BUSINESS
io.cordova.AS24AppDriver,Business,/store/apps/category/BUSINESS
com.loconav,Business,/store/apps/category/BUSINESS
tracking.solutions.tsofleetpro,Business,/store/apps/category/BUSINESS
tr.gov.ibb.ibbimarsorphone,Business,/store/apps/category/BUSINESS
com.kttelematic.at,Business,/store/apps/category/BUSINESS
agropilot.app,Business,/store/apps/category/BUSINESS
com.verizonconnect.reveal.mapapp,Business,/store/apps/category/BUSINESS
bd.com.itracker.itracker,Business,/store/apps/category/BUSINESS
com.gismart.realdrum2free,Music,/store/apps/category/GAME_MUSIC
com.studio7775.BeatMP3v2,Music,/store/apps/category/GAME_MUSIC
com.gismart.guitar,Music,/store/apps/category/GAME_MUSIC
com.orange.musical.game.kids,Music,/store/apps/category/GAME_MUSIC
com.Zeeppo.GuitarBand,Music,/store/apps/category/GAME_MUSIC
com.tap.music.piano.fun,Music,/store/apps/category/GAME_MUSIC
com.gismart.piano.games.music.keyboard,Music,/store/apps/category/GAME_MUSIC
com.gismart.realpianofree,Music,/store/apps/category/GAME_MUSIC
klb.android.lovelive_en,Music,/store/apps/category/GAME_MUSIC
evolution.music.tiles.challenge,Music,/store/apps/category/GAME_MUSIC
com.ubisoft.dance.JustDance,Music,/store/apps/category/GAME_MUSIC
com.cookapps.magic.castle.piano.tile,Arcade,/store/apps/category/GAME_ARCADE
com.gokids.bphone1,Educational,/store/apps/category/GAME_EDUCATIONAL
air.com.freshplanet.games.SongPop2,Music,/store/apps/category/GAME_MUSIC
tiles.piano.anime.music.tiles,Music,/store/apps/category/GAME_MUSIC
com.amanotes.pamabeatroller,Music,/store/apps/category/GAME_MUSIC
com.bushiroad.en.bangdreamgbp,Music,/store/apps/category/GAME_MUSIC
com.opalastudios.infinitetiles,Music,/store/apps/category/GAME_MUSIC
com.dalcomsoft.ss.jyp,Music,/store/apps/category/GAME_MUSIC
com.amanotes.pamainfinitybounce,Music,/store/apps/category/GAME_MUSIC
kr.co.dalcomsoft.superstar.a,Music,/store/apps/category/GAME_MUSIC
com.joyjourney.PianoWhiteLittle,Music,/store/apps/category/GAME_MUSIC
com.dotnbeat.dancing.music.rhythm.handspeed,Music,/store/apps/category/GAME_MUSIC
moe.low.arc,Music,/store/apps/category/GAME_MUSIC
com.eyu.piano,Music,/store/apps/category/GAME_MUSIC
com.rayark.Cytus.full,Music,/store/apps/category/GAME_MUSIC
com.amanotes.db,Music,/store/apps/category/GAME_MUSIC
com.dancing.tiles.magic.music.beat.saber,Music,/store/apps/category/GAME_MUSIC
com.pianotiles.battle.mode.free,Music,/store/apps/category/GAME_MUSIC
com.bigbluebubble.singingmonsters.full,Music,/store/apps/category/GAME_MUSIC
com.rayark.pluto,Music,/store/apps/category/GAME_MUSIC
com.bimiboo.tunes,Educational,/store/apps/category/GAME_EDUCATIONAL
com.bigbluebubble.msm2,Music,/store/apps/category/GAME_MUSIC
com.pp.asko,Dating,/store/apps/category/DATING
com.improverllc.meetly,Dating,/store/apps/category/DATING
arab.chatweb.online,Dating,/store/apps/category/DATING
mirc.iindir.com,Dating,/store/apps/category/DATING
ru.beboo,Dating,/store/apps/category/DATING
ru.photostrana.mobile,Dating,/store/apps/category/DATING
com.foreverbilisim.evlilikislami,Dating,/store/apps/category/DATING
com.gabule.gabuleapp,Dating,/store/apps/category/DATING
gayfriendly.gay.dating.app,Dating,/store/apps/category/DATING
com.tanismaprogrami.kiznumaralari,Dating,/store/apps/category/DATING
com.dateturk.com.app,Dating,/store/apps/category/DATING
arkadasburada.gen.tr,Dating,/store/apps/category/DATING
chat.divorcedatingandmatch,Dating,/store/apps/category/DATING
com.loveetocom.app,Dating,/store/apps/category/DATING
io.kodular.e_y.EnKomikEtiketler,Dating,/store/apps/category/DATING
escortingreece.gr,Dating,/store/apps/category/DATING
com.jmedya.lingoo,Dating,/store/apps/category/DATING
com.berksocialmessagegroups,Dating,/store/apps/category/DATING
com.league.theleague,Dating,/store/apps/category/DATING
com.flaybo.android,Dating,/store/apps/category/DATING
com.cenkle.retyol,Dating,/store/apps/category/DATING
com.coffeemeetsbagel,Dating,/store/apps/category/DATING
com.tstwojuly.livevideocall,Dating,/store/apps/category/DATING
club.sevgilibul.app,Dating,/store/apps/category/DATING
com.blendr.mobile,Dating,/store/apps/category/DATING
com.wchat_10118755,Dating,/store/apps/category/DATING
com.videosexo.camchatapp,Dating,/store/apps/category/DATING
com.wArkadaslkilanlar_10916669,Dating,/store/apps/category/DATING
chat.ghalati.syria.dating,Dating,/store/apps/category/DATING
com.chat.rooms.app938119,Dating,/store/apps/category/DATING
emotion.onekm,Dating,/store/apps/category/DATING
com.planetromeo.android.app,Dating,/store/apps/category/DATING
com.smartral.esimibul,Dating,/store/apps/category/DATING
com.ionicframework.vznakomstve,Dating,/store/apps/category/DATING
com.mnt.luna,Dating,/store/apps/category/DATING
com.chat_rooms.app1117515,Dating,/store/apps/category/DATING
com.arabiandate,Dating,/store/apps/category/DATING
app.meetya.hi,Dating,/store/apps/category/DATING
air.com.flaxbin.freechat,Dating,/store/apps/category/DATING
com.biomedya.beyzamapp,Dating,/store/apps/category/DATING
com.boranuonline.idates,Dating,/store/apps/category/DATING
com.one.goodnight,Dating,/store/apps/category/DATING
com.mequeres,Dating,/store/apps/category/DATING
com.yourtravelmates,Dating,/store/apps/category/DATING
com.sevgilivepartner.bul,Dating,/store/apps/category/DATING
com.wapoapp.wapa,Dating,/store/apps/category/DATING
chat.anti,Dating,/store/apps/category/DATING
chat.meet.date.me,Dating,/store/apps/category/DATING
com.alohamobile.browser.lite,Communication,/store/apps/category/COMMUNICATION
org.mozilla.fenix,Productivity,/store/apps/category/PRODUCTIVITY
com.sec.android.app.sbrowser.beta,Communication,/store/apps/category/COMMUNICATION
reactivephone.msearch,Communication,/store/apps/category/COMMUNICATION
com.epic.browser,Productivity,/store/apps/category/PRODUCTIVITY
com.browser.tssomas,Communication,/store/apps/category/COMMUNICATION
com.opera.touch,Communication,/store/apps/category/COMMUNICATION
it.ideasolutions.amerigo,Productivity,/store/apps/category/PRODUCTIVITY
org.mozilla.focus,Communication,/store/apps/category/COMMUNICATION
com.microsoft.emmx,Communication,/store/apps/category/COMMUNICATION
privacy.explorer.fast.safe.browser,Communication,/store/apps/category/COMMUNICATION
com.ecosia.android,Communication,/store/apps/category/COMMUNICATION
org.easyweb.browser,Communication,/store/apps/category/COMMUNICATION
com.explore.web.browser,Social,/store/apps/category/SOCIAL
fast.private.secure.browser,Social,/store/apps/category/SOCIAL
downloader.vitmate.downloaderapp,Video Players & Editors,/store/apps/category/VIDEO_PLAYERS
com.downloader.privatebrowser,Tools,/store/apps/category/TOOLS
com.anka.browser,Communication,/store/apps/category/COMMUNICATION
com.dmp3.browser.pro,Entertainment,/store/apps/category/ENTERTAINMENT
com.brave.browser,Communication,/store/apps/category/COMMUNICATION
org.mozilla.firefox_beta,Communication,/store/apps/category/COMMUNICATION
mark.via.gp,Tools,/store/apps/category/TOOLS
com.bitspice.automate,Auto & Vehicles,/store/apps/category/AUTO_AND_VEHICLES
com.acty.myfuellog2,Auto & Vehicles,/store/apps/category/AUTO_AND_VEHICLES
com.mhd.flasher.fseries,Auto & Vehicles,/store/apps/category/AUTO_AND_VEHICLES
com.mhd.flasher.n54,Auto & Vehicles,/store/apps/category/AUTO_AND_VEHICLES
com.mixaimaging.jpegoptimizerpro,Business,/store/apps/category/BUSINESS
com.simplescan.scanner.pro,Business,/store/apps/category/BUSINESS
nextapp.fx.rk,Business,/store/apps/category/BUSINESS
com.dw.contacts,Business,/store/apps/category/BUSINESS
com.nulana.android.remotix,Business,/store/apps/category/BUSINESS
com.smapps.android.bills,Business,/store/apps/category/BUSINESS
org.kman.AquaMail.UnlockerMarket,Business,/store/apps/category/BUSINESS
com.mobisystems.editor.office_registered,Business,/store/apps/category/BUSINESS
com.bzzzapp.pro,Business,/store/apps/category/BUSINESS
com.appxy.tinyscan,Business,/store/apps/category/BUSINESS
com.piksoft.turboscan,Business,/store/apps/category/BUSINESS
com.sega.sonic4episode2,Arcade,/store/apps/category/GAME_ARCADE
com.shape.change,Casual,/store/apps/category/GAME_CASUAL
com.gameloft.android.ANMP.GloftGF2F,Casual,/store/apps/category/GAME_CASUAL
com.robtopx.geometrydashmeltdown,Arcade,/store/apps/category/GAME_ARCADE
com.crazylabs.coin.rush,Arcade,/store/apps/category/GAME_ARCADE
com.nekki.vector2,Arcade,/store/apps/category/GAME_ARCADE
com.robtopx.geometrydashworld,Arcade,/store/apps/category/GAME_ARCADE
com.amanotes.pamamagictwist,Music,/store/apps/category/GAME_MUSIC
com.custom.pickmeup,Arcade,/store/apps/category/GAME_ARCADE
com.playappking.busrush,Action,/store/apps/category/GAME_ACTION
com.renderedideas.alphaguns,Adventure,/store/apps/category/GAME_ADVENTURE
com.namcobandaigames.pacmantournaments,Arcade,/store/apps/category/GAME_ARCADE
line.color.adventure,Arcade,/store/apps/category/GAME_ARCADE
com.crazylabs.jumanji,Adventure,/store/apps/category/GAME_ADVENTURE
com.Monthly23.SwipeBrickBreaker,Puzzle,/store/apps/category/GAME_PUZZLE
com.yinyuya.idlecar,Arcade,/store/apps/category/GAME_ARCADE
com.miniclip.railrush,Arcade,/store/apps/category/GAME_ARCADE
com.superwings.jettrun,Arcade,/store/apps/category/GAME_ARCADE
com.zevcechat.app,Dating,/store/apps/category/DATING
com.lycinteraktif.kiztavlama,Dating,/store/apps/category/DATING
com.potatolabs.banana,Dating,/store/apps/category/DATING
com.soudfa,Dating,/store/apps/category/DATING
com.cupidmedia.wrapper.russiancupid,Dating,/store/apps/category/DATING
com.ihappydate,Dating,/store/apps/category/DATING
com.rampy,Dating,/store/apps/category/DATING
com.chat_rooms.app927390,Dating,/store/apps/category/DATING
com.avalon.chatapp,Dating,/store/apps/category/DATING
chat.arabic.arabicapk,Dating,/store/apps/category/DATING
io.gonative.android.rzkyq,Dating,/store/apps/category/DATING
com.muzmatch.muzmatchapp,Dating,/store/apps/category/DATING
com.videochat.dateu.online,Dating,/store/apps/category/DATING
com.mingle.EuropianMingle,Dating,/store/apps/category/DATING
com.cupidmedia.wrapper.muslima,Dating,/store/apps/category/DATING
mirc.com.tr,Dating,/store/apps/category/DATING
com.tf.seviyor,Dating,/store/apps/category/DATING
mawada.net.app,Dating,/store/apps/category/DATING
copy.apllg2,Dating,/store/apps/category/DATING
random.video.chat.free.chatroulette.gay.lesbian,Dating,/store/apps/category/DATING
net.hadihayirlisi,Dating,/store/apps/category/DATING
alash.alrqam.ishaq.alqadri,Dating,/store/apps/category/DATING
live.yuppi.app,Dating,/store/apps/category/DATING
com.mitulive.randomcall,Dating,/store/apps/category/DATING
com.antiland,Dating,/store/apps/category/DATING
com.dating.android,Dating,/store/apps/category/DATING
com.datingchat.chatsyry,Dating,/store/apps/category/DATING
com.partnerio.arkadas,Dating,/store/apps/category/DATING
com.turkevlilik.de.app,Dating,/store/apps/category/DATING
com.bonanzalab.sxvideoplayer,Dating,/store/apps/category/DATING
arab.dating.app.ahlam.net,Dating,/store/apps/category/DATING
com.nextlimited.cheeky,Dating,/store/apps/category/DATING
com.konaksohbet.missy,Dating,/store/apps/category/DATING
com.fabrikaofis.www.avaz,Dating,/store/apps/category/DATING
org.superchat.superchatapk,Dating,/store/apps/category/DATING
com.w_10080801,Dating,/store/apps/category/DATING
com.arkadasbullove.mobileapp,Dating,/store/apps/category/DATING
com.jaumo.mature,Dating,/store/apps/category/DATING
com.tsonesndeep.videocallaround,Dating,/store/apps/category/DATING
app.holaa,Dating,/store/apps/category/DATING
ru.chocoapp.app,Dating,/store/apps/category/DATING
mingle.android.mingle2,Dating,/store/apps/category/DATING
com.wildec.dating.meet4u,Dating,/store/apps/category/DATING
media.media1e1a.arkadaslik,Dating,/store/apps/category/DATING
com.asknerede.com.app,Dating,/store/apps/category/DATING
com.cloudmosa.puffinFree,Communication,/store/apps/category/COMMUNICATION
com.duckduckgo.mobile.android,Tools,/store/apps/category/TOOLS
net.fast.web.browser,Tools,/store/apps/category/TOOLS
com.transsion.phoenix,Communication,/store/apps/category/COMMUNICATION
com.mi.globalbrowser.mini,Tools,/store/apps/category/TOOLS
fast.explorer.web.browser,Social,/store/apps/category/SOCIAL
com.opera.browser.beta,Communication,/store/apps/category/COMMUNICATION
com.chrome.dev,Communication,/store/apps/category/COMMUNICATION
com.chrome.beta,Productivity,/store/apps/category/PRODUCTIVITY
com.ucturbo,Communication,/store/apps/category/COMMUNICATION
com.uc.browser.en,Communication,/store/apps/category/COMMUNICATION
com.UCMobile.intl,Communication,/store/apps/category/COMMUNICATION
ru.yandex.searchplugin,Tools,/store/apps/category/TOOLS
com.xbrowser.play,Communication,/store/apps/category/COMMUNICATION
com.opera.browser,Communication,/store/apps/category/COMMUNICATION
com.opera.mini.native.beta,Communication,/store/apps/category/COMMUNICATION
com.google.android.apps.searchlite,Tools,/store/apps/category/TOOLS
br.gov.sp.der.mobile,Auto & Vehicles,/store/apps/category/AUTO_AND_VEHICLES
com.euroncap.rescue,Auto & Vehicles,/store/apps/category/AUTO_AND_VEHICLES
com.amber.p33.ambermobility,Auto & Vehicles,/store/apps/category/AUTO_AND_VEHICLES
com.magnuswikhog.adrdangerousgoods,Auto & Vehicles,/store/apps/category/AUTO_AND_VEHICLES
de.avpptr.umweltzone,Auto & Vehicles,/store/apps/category/AUTO_AND_VEHICLES
com.ancap.rescue,Auto & Vehicles,/store/apps/category/AUTO_AND_VEHICLES
com.stoik.mdscan,Business,/store/apps/category/BUSINESS
com.tasmanic.camtoplanfree,Business,/store/apps/category/BUSINESS
com.concur.breeze,Business,/store/apps/category/BUSINESS
com.sap.fiori.client,Business,/store/apps/category/BUSINESS
kz.krisha,Business,/store/apps/category/BUSINESS
ru.webinar.mobile,Business,/store/apps/category/BUSINESS
ru.vtb.invest,Business,/store/apps/category/BUSINESS
com.citrix.browser.droid,Business,/store/apps/category/BUSINESS
com.octopod.russianpost.client.android,Business,/store/apps/category/BUSINESS
com.app99.driver,Business,/store/apps/category/BUSINESS
ru.zarplata,Business,/store/apps/category/BUSINESS
com.amazon.chime,Business,/store/apps/category/BUSINESS
ru.sberbank_sbbol,Business,/store/apps/category/BUSINESS
com.airwatch.androidagent,Business,/store/apps/category/BUSINESS
com.microsoft.stream,Business,/store/apps/category/BUSINESS
ru.rabota.app2,Business,/store/apps/category/BUSINESS
x1Trackmaster.x1Trackmaster,Business,/store/apps/category/BUSINESS
com.bluejeansnet.Base,Business,/store/apps/category/BUSINESS
com.airwatch.tunnel,Business,/store/apps/category/BUSINESS
com.microsoft.msapps,Business,/store/apps/category/BUSINESS
com.iconjob.android,Business,/store/apps/category/BUSINESS
net.slideshare.mobile,Business,/store/apps/category/BUSINESS
com.bitrix24.android,Business,/store/apps/category/BUSINESS
com.tradevan.android.forms,Business,/store/apps/category/BUSINESS
com.bpmobile.iscanner.free,Business,/store/apps/category/BUSINESS
com.smollan.smart,Business,/store/apps/category/BUSINESS
com.mobileiron,Business,/store/apps/category/BUSINESS
air.com.implix.clickmeetingmobile,Business,/store/apps/category/BUSINESS
com.games.bottle,Arcade,/store/apps/category/GAME_ARCADE
com.trianglegames.squarebird,Casual,/store/apps/category/GAME_CASUAL
com.weplaydots.twodotsandroid,Puzzle,/store/apps/category/GAME_PUZZLE
com.turner.cartoonnetworkgames,Arcade,/store/apps/category/GAME_ARCADE
com.amelosinteractive.snake,Action,/store/apps/category/GAME_ACTION
com.azurinteractive.humanevolution,Arcade,/store/apps/category/GAME_ARCADE
bts.kpop.piano.music.tiles,Arcade,/store/apps/category/GAME_ARCADE
com.sega.sprint,Adventure,/store/apps/category/GAME_ADVENTURE
com.flybirdgames.cookinghot,Strategy,/store/apps/category/GAME_STRATEGY
io.voodoo.crowdcity,Arcade,/store/apps/category/GAME_ARCADE
com.zynga.FarmVille2CountryEscape,Casual,/store/apps/category/GAME_CASUAL
com.crazylabs.sausage.run,Arcade,/store/apps/category/GAME_ARCADE
com.sinyee.babybus.superman,Educational,/store/apps/category/GAME_EDUCATIONAL
com.colorswitch.switch2,Arcade,/store/apps/category/GAME_ARCADE
io.voodoo.paper3,Arcade,/store/apps/category/GAME_ARCADE
se.raketspel.digaround,Puzzle,/store/apps/category/GAME_PUZZLE
com.geishatokyo.snowballio,Action,/store/apps/category/GAME_ACTION
com.aceviral.bmxblast,Action,/store/apps/category/GAME_ACTION
com.freeplay.runandfight,Arcade,/store/apps/category/GAME_ARCADE
com.sega.sonic1px,Action,/store/apps/category/GAME_ACTION
com.sgn.pandapop.gp,Puzzle,/store/apps/category/GAME_PUZZLE
com.nintendo.zara,Action,/store/apps/category/GAME_ACTION
com.amanotes.pamahelixtiles,Music,/store/apps/category/GAME_MUSIC
com.habby.archero,Action,/store/apps/category/GAME_ACTION
com.ketchapp.rider,Arcade,/store/apps/category/GAME_ARCADE
com.dysugar.jewels.prince,Puzzle,/store/apps/category/GAME_PUZZLE
com.mindy.grap1,Arcade,/store/apps/category/GAME_ARCADE
com.wb.goog.mkx,Action,/store/apps/category/GAME_ACTION
freedom.bubble,Adventure,/store/apps/category/GAME_ADVENTURE
com.playgendary.kickthebuddy,Action,/store/apps/category/GAME_ACTION
com.game.space.shooter2,Arcade,/store/apps/category/GAME_ARCADE
com.cannonshot.game,Puzzle,/store/apps/category/GAME_PUZZLE
com.sega.sonic2.runner,Arcade,/store/apps/category/GAME_ARCADE
com.biglime.cookingmadness,Arcade,/store/apps/category/GAME_ARCADE
com.cookingcity.chef.kitchen.craze.fever,Arcade,/store/apps/category/GAME_ARCADE
com.badoo.twa,Dating,/store/apps/category/DATING
com.lavinsta.lavinsta,Dating,/store/apps/category/DATING
com.wArkadasAryorum_11167529,Dating,/store/apps/category/DATING
com.buzzarab.buzzarab,Dating,/store/apps/category/DATING
com.jaumo.casual,Dating,/store/apps/category/DATING
com.ecift.android,Dating,/store/apps/category/DATING
com.blackseaapps.dodo,Dating,/store/apps/category/DATING
com.foreverbilisim.sevgilibul,Dating,/store/apps/category/DATING
com.neobilas.partnerbul,Dating,/store/apps/category/DATING
com.cupidmedia.wrapper.ukrainedate,Dating,/store/apps/category/DATING
app.inmessage.net,Dating,/store/apps/category/DATING
com.wildec.fastmeet,Dating,/store/apps/category/DATING
com.railikatajakoski.app1,Dating,/store/apps/category/DATING
name.mixalwan.com,Dating,/store/apps/category/DATING
com.arasana.arasana,Dating,/store/apps/category/DATING
com.shuggr.shuggr,Dating,/store/apps/category/DATING
om.livechatdaily.meeting,Dating,/store/apps/category/DATING
com.evlensekmi.com.app,Dating,/store/apps/category/DATING
com.iyipartner.bul,Dating,/store/apps/category/DATING
com.mayasohbet.app,Dating,/store/apps/category/DATING
com.fancyu.videochat.love.pro,Dating,/store/apps/category/DATING
com.random.chat.app,Dating,/store/apps/category/DATING
com.hotornot.app,Dating,/store/apps/category/DATING
com.wildec.meet24,Dating,/store/apps/category/DATING
com.arabChat.dating,Dating,/store/apps/category/DATING
com.maybeyou,Dating,/store/apps/category/DATING
com.photobyte.girlvideocallguide,Dating,/store/apps/category/DATING
and.app.a10e,Dating,/store/apps/category/DATING
com.jaumo.prime,Dating,/store/apps/category/DATING
com.poli.dating,Dating,/store/apps/category/DATING
com.lindapartner.arkadas,Dating,/store/apps/category/DATING
com.blackseaapps.missy,Dating,/store/apps/category/DATING
ru.loveplanet.app,Dating,/store/apps/category/DATING
com.arkadasbulapp.mobileapp,Dating,/store/apps/category/DATING
com.uzunlaranonm.app,Dating,/store/apps/category/DATING
com.Joojo.dating,Dating,/store/apps/category/DATING
com.turkiye.turkiye,Dating,/store/apps/category/DATING
com.gizlipartner.app,Dating,/store/apps/category/DATING
com.boranuonline.mydates2,Dating,/store/apps/category/DATING
com.milislava.lovestory,Dating,/store/apps/category/DATING
com.elitask.elitask,Dating,/store/apps/category/DATING
com.okcupid.okcupid,Dating,/store/apps/category/DATING
com.evermatch,Dating,/store/apps/category/DATING
com.pembepanjur,Dating,/store/apps/category/DATING
com.zumlasevgili.bul,Dating,/store/apps/category/DATING
ru.fotostrana.sweetmeet,Dating,/store/apps/category/DATING
com.appspartner.iflirts,Dating,/store/apps/category/DATING
com.android.chrome,Communication,/store/apps/category/COMMUNICATION
com.winnerwave.miraapp,Video Players & Editors,/store/apps/category/VIDEO_PLAYERS
de.twokit.castbrowser,Video Players & Editors,/store/apps/category/VIDEO_PLAYERS
com.pas.webcam,Video Players & Editors,/store/apps/category/VIDEO_PLAYERS
com.musicvideomaker.slideshow,Video Players & Editors,/store/apps/category/VIDEO_PLAYERS
com.media.music.videomaker.slideshow,Video Players & Editors,/store/apps/category/VIDEO_PLAYERS
com.opalsapps.photoslideshowwithmusic,Photography,/store/apps/category/PHOTOGRAPHY
com.music.photo.videos.videomaker,Video Players & Editors,/store/apps/category/VIDEO_PLAYERS
fnzstudios.com.videocrop,Video Players & Editors,/store/apps/category/VIDEO_PLAYERS
com.aesoftware.tubio,Video Players & Editors,/store/apps/category/VIDEO_PLAYERS
vidmob.video.audio.mixer,Video Players & Editors,/store/apps/category/VIDEO_PLAYERS
com.google.samples.apps.cardboarddemo,Libraries & Demo,/store/apps/category/LIBRARIES_AND_DEMO
kz.anytime.mobile.android,Auto & Vehicles,/store/apps/category/AUTO_AND_VEHICLES
com.hotmart.mobile,Business,/store/apps/category/BUSINESS
com.dhl.exp.dhlmobile,Business,/store/apps/category/BUSINESS
ru.hh.android,Business,/store/apps/category/BUSINESS
com.fedex.ida.android,Business,/store/apps/category/BUSINESS
air.com.adobe.connectpro,Business,/store/apps/category/BUSINESS
com.yammer.v1,Business,/store/apps/category/BUSINESS
com.citrix.mail.droid,Business,/store/apps/category/BUSINESS
com.zenprise,Business,/store/apps/category/BUSINESS
com.apalon.scanner.app,Business,/store/apps/category/BUSINESS
com.cisco.wx2.android,Business,/store/apps/category/BUSINESS
com.mobisystems.mobiscanner,Business,/store/apps/category/BUSINESS
com.fiberlink.maas360.android.control,Business,/store/apps/category/BUSINESS
com.gotomeeting,Business,/store/apps/category/BUSINESS
com.life.my,Business,/store/apps/category/BUSINESS
com.glassdoor.app,Business,/store/apps/category/BUSINESS
com.coolmobilesolution.fastscannerfree,Business,/store/apps/category/BUSINESS
com.wire,Business,/store/apps/category/BUSINESS
com.microsoft.powerbim,Business,/store/apps/category/BUSINESS
com.asana.app,Business,/store/apps/category/BUSINESS
com.workday.workdroidapp,Business,/store/apps/category/BUSINESS
com.salesforce.chatter,Business,/store/apps/category/BUSINESS
com.fortinet.forticlient_vpn,Business,/store/apps/category/BUSINESS
com.acpl.registersdk,Business,/store/apps/category/BUSINESS
com.cisco.anyconnect.vpn.android.avf,Business,/store/apps/category/BUSINESS
com.booking.hotelmanager,Business,/store/apps/category/BUSINESS
net.infojobs.mobile.android,Business,/store/apps/category/BUSINESS
com.facebook.work,Business,/store/apps/category/BUSINESS
np.com.worldlink.worldlinkapp,Business,/store/apps/category/BUSINESS
com.netqin.ps,Business,/store/apps/category/BUSINESS
com.EComJSC.EComShop,Business,/store/apps/category/BUSINESS
com.box.android,Business,/store/apps/category/BUSINESS
com.successfactors.android,Business,/store/apps/category/BUSINESS
app.cybrook.teamlink,Business,/store/apps/category/BUSINESS
com.tvt.superliveplus,Business,/store/apps/category/BUSINESS
com.macrovideo.v380,Business,/store/apps/category/BUSINESS
com.microsoft.rdc.androidx,Business,/store/apps/category/BUSINESS
com.vaibhavkalpe.android.khatabook,Business,/store/apps/category/BUSINESS
com.ivy.garfield.run,Action,/store/apps/category/GAME_ACTION
com.gamegos.mobile.manorcafe,Puzzle,/store/apps/category/GAME_PUZZLE
com.playgendary.sportmasters,Arcade,/store/apps/category/GAME_ARCADE
com.mobileguru.candyfever.free,Casual,/store/apps/category/GAME_CASUAL
com.puzzlegamesclassic.tetris.blockpuzzle,Puzzle,/store/apps/category/GAME_PUZZLE
com.crazylabs.amaze.game,Puzzle,/store/apps/category/GAME_PUZZLE
com.devsisters.gb,Arcade,/store/apps/category/GAME_ARCADE
com.crazylabs.sausage.io,Arcade,/store/apps/category/GAME_ARCADE
com.playgendary.tanks,Arcade,/store/apps/category/GAME_ARCADE
com.harmonika,Dating,/store/apps/category/DATING
